fecha,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-09-16T14:36:48,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457127,-70.629723,939.0,1.0,27.2,29.9,26.0,49.0,41.0,18.0,-33.457127,-70.629723,3.0,0.0
2025-09-16T14:36:50,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457134,-70.629761,940.0,1.0,27.2,30.3,26.0,49.0,42.0,17.0,-33.457134,-70.629761,2.0,0.0
2025-09-16T14:36:54,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457115,-70.629837,941.0,1.0,27.2,29.9,27.0,50.0,42.0,17.0,-33.457115,-70.629837,2.0,0.0
2025-09-16T14:36:57,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.45715,-70.629684,942.0,1.0,27.2,29.8,27.0,50.0,42.0,17.0,-33.45715,-70.629684,2.0,0.0
2025-09-16T14:37:00,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457123,-70.629662,943.0,1.0,27.2,30.2,27.0,49.0,41.0,17.0,-33.457123,-70.629662,2.0,0.0
2025-09-16T14:37:03,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457081,-70.629631,944.0,1.0,27.2,29.8,26.0,48.0,41.0,17.0,-33.457081,-70.629631,2.0,0.0
2025-09-16T14:37:06,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,945.0,1.0,27.2,29.7,27.0,49.0,41.0,17.0,-33.457123,-70.629448,2.0,0.0
2025-09-16T14:37:09,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,946.0,1.0,27.2,29.8,26.0,49.0,41.0,17.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:37:12,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,947.0,1.0,27.2,29.8,26.0,49.0,41.0,17.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:37:15,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,948.0,1.0,27.2,29.5,26.0,48.0,41.0,17.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:37:18,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,949.0,1.0,27.2,29.8,25.0,47.0,40.0,17.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:37:21,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,950.0,1.0,27.2,29.7,25.0,47.0,40.0,17.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:37:24,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,951.0,1.0,27.2,29.8,26.0,48.0,41.0,17.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:37:27,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,952.0,1.0,27.2,29.6,26.0,48.0,41.0,17.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:37:30,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,953.0,1.0,27.2,29.7,26.0,49.0,41.0,17.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:37:33,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,954.0,1.0,27.2,29.6,25.0,48.0,40.0,17.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:37:36,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,955.0,1.0,27.3,29.7,26.0,49.0,41.0,17.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:37:39,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,956.0,1.0,27.2,29.6,26.0,49.0,42.0,17.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:37:42,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,957.0,1.0,27.2,29.6,25.0,48.0,41.0,17.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:37:45,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,958.0,1.0,27.2,29.5,25.0,48.0,41.0,17.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:37:48,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457123,-70.629448,959.0,1.0,27.2,29.7,27.0,49.0,42.0,17.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:37:51,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,960.0,1.0,27.3,29.6,26.0,48.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:37:54,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,961.0,1.0,27.2,29.5,27.0,49.0,42.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:37:57,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,962.0,1.0,27.2,29.5,27.0,50.0,42.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:00,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457123,-70.629448,963.0,1.0,27.2,29.5,27.0,50.0,42.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:03,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,964.0,1.0,27.2,29.5,26.0,49.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:06,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,965.0,1.0,27.2,29.6,26.0,49.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:09,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457123,-70.629448,966.0,1.0,27.2,29.5,28.0,50.0,42.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:12,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,967.0,1.0,27.2,29.6,28.0,50.0,42.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:15,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,968.0,1.0,27.2,29.4,27.0,49.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:18,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,969.0,1.0,27.2,29.5,27.0,50.0,42.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:21,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,970.0,1.0,27.2,29.5,26.0,49.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:24,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,971.0,1.0,27.2,29.6,27.0,49.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:28,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,972.0,1.0,27.2,29.5,28.0,51.0,42.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:30,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,973.0,1.0,27.2,29.5,28.0,53.0,43.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:33,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,974.0,1.0,27.2,29.6,27.0,52.0,42.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:36,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,975.0,1.0,27.2,29.6,28.0,53.0,43.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:39,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,976.0,1.0,27.2,29.4,27.0,52.0,43.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:42,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457123,-70.629448,977.0,1.0,27.2,29.5,26.0,49.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:46,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,978.0,1.0,27.2,29.9,26.0,49.0,40.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:48,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,979.0,1.0,27.2,29.6,26.0,48.0,40.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:52,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,980.0,1.0,27.2,29.5,27.0,49.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:54,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,981.0,1.0,27.2,29.5,27.0,49.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:38:57,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,982.0,1.0,27.2,29.5,26.0,48.0,40.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:00,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,983.0,1.0,27.2,29.5,26.0,48.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:03,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,984.0,1.0,27.2,29.7,26.0,48.0,40.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:06,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,985.0,1.0,27.2,29.4,27.0,49.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:10,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,986.0,1.0,27.2,29.4,27.0,49.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:13,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,987.0,1.0,27.2,29.6,27.0,49.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:16,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,988.0,1.0,27.2,29.4,26.0,49.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:19,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,989.0,1.0,27.2,29.5,25.0,48.0,40.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:22,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,990.0,1.0,27.2,29.7,26.0,49.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:25,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,991.0,1.0,27.2,29.4,25.0,48.0,40.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:28,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,992.0,1.0,27.2,29.4,25.0,47.0,40.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:31,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,993.0,1.0,27.2,29.4,25.0,47.0,40.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:34,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,994.0,1.0,27.2,29.6,26.0,48.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:37,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,995.0,1.0,27.2,29.5,26.0,48.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:40,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,996.0,1.0,27.2,29.4,26.0,48.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:43,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,997.0,1.0,27.2,29.5,26.0,48.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:46,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,998.0,1.0,27.2,29.3,25.0,47.0,40.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:49,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,999.0,1.0,27.2,29.4,26.0,49.0,41.0,18.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:52,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1000.0,1.0,27.2,29.4,25.0,49.0,41.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:55,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1001.0,1.0,27.2,29.3,25.0,49.0,41.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:39:58,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1002.0,1.0,27.2,29.4,26.0,49.0,41.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:40:01,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1003.0,1.0,27.2,29.4,27.0,50.0,42.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:40:04,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1004.0,1.0,27.2,29.3,26.0,49.0,41.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:40:07,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1005.0,1.0,27.2,29.2,27.0,50.0,42.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:40:10,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1006.0,1.0,27.2,29.2,27.0,49.0,41.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:40:13,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1007.0,1.0,27.2,29.3,27.0,49.0,41.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:40:16,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1008.0,1.0,27.2,29.3,26.0,48.0,40.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:40:19,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1009.0,1.0,27.2,29.2,26.0,48.0,40.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:40:22,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1010.0,1.0,27.2,29.0,27.0,49.0,41.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:40:25,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1011.0,1.0,27.2,29.2,27.0,49.0,42.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:40:29,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1012.0,1.0,27.2,29.3,27.0,50.0,42.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:40:31,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1013.0,1.0,27.2,29.2,27.0,50.0,42.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:40:34,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1014.0,1.0,27.2,29.2,26.0,49.0,41.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:40:37,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1015.0,1.0,27.2,29.2,26.0,49.0,40.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:40:40,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457123,-70.629448,1016.0,1.0,27.2,29.1,27.0,50.0,41.0,20.0,-33.457123,-70.629448,0.0,0.0
2025-09-16T14:40:43,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456779,-70.630745,1017.0,1.0,27.2,29.2,27.0,50.0,41.0,20.0,-33.456779,-70.630745,3.0,0.0
2025-09-16T14:40:46,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456837,-70.630722,1018.0,1.0,27.2,29.0,26.0,49.0,40.0,20.0,-33.456837,-70.630722,3.0,1.3
2025-09-16T14:40:49,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456802,-70.630768,1019.0,1.0,27.2,29.0,27.0,50.0,41.0,20.0,-33.456802,-70.630768,4.0,0.0
2025-09-16T14:40:52,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456829,-70.630814,1020.0,1.0,27.2,29.1,26.0,48.0,40.0,19.0,-33.456829,-70.630814,3.0,0.0
2025-09-16T14:40:55,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456848,-70.630722,1021.0,1.0,27.2,29.2,27.0,49.0,41.0,19.0,-33.456848,-70.630722,2.0,0.0
2025-09-16T14:40:58,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456898,-70.630684,1022.0,1.0,27.2,29.1,26.0,47.0,39.0,19.0,-33.456898,-70.630684,3.0,0.0
2025-09-16T14:41:02,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456909,-70.630615,1023.0,1.0,27.2,29.0,26.0,46.0,39.0,19.0,-33.456909,-70.630615,3.0,0.0
2025-09-16T14:41:05,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.45694,-70.630524,1024.0,1.0,27.2,29.0,27.0,47.0,40.0,19.0,-33.45694,-70.630524,2.0,0.0
2025-09-16T14:41:08,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456959,-70.63044,1025.0,1.0,27.2,29.0,27.0,47.0,40.0,19.0,-33.456959,-70.63044,2.0,0.0
2025-09-16T14:41:10,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456985,-70.630417,1026.0,1.0,27.2,29.1,27.0,47.0,40.0,19.0,-33.456985,-70.630417,3.0,0.0
2025-09-16T14:41:14,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456963,-70.630478,1027.0,1.0,27.2,29.1,27.0,48.0,41.0,19.0,-33.456963,-70.630478,3.0,0.0
2025-09-16T14:41:16,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456928,-70.630577,1028.0,1.0,27.2,29.0,27.0,48.0,41.0,19.0,-33.456928,-70.630577,3.0,0.0
2025-09-16T14:41:19,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456932,-70.630577,1029.0,1.0,27.2,29.1,27.0,47.0,40.0,19.0,-33.456932,-70.630577,3.0,0.0
2025-09-16T14:41:22,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456913,-70.630623,1030.0,1.0,27.2,29.0,27.0,49.0,41.0,19.0,-33.456913,-70.630623,3.0,0.0
2025-09-16T14:41:25,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456898,-70.63063,1031.0,1.0,27.2,29.0,27.0,49.0,42.0,19.0,-33.456898,-70.63063,3.0,0.0
2025-09-16T14:41:28,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456882,-70.630562,1032.0,1.0,27.2,29.2,26.0,48.0,40.0,19.0,-33.456882,-70.630562,3.0,0.0
2025-09-16T14:41:32,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456894,-70.630531,1033.0,1.0,27.2,29.0,25.0,48.0,40.0,19.0,-33.456894,-70.630531,3.0,0.0
2025-09-16T14:41:35,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456852,-70.630577,1034.0,1.0,27.2,28.9,25.0,48.0,40.0,19.0,-33.456852,-70.630577,3.0,2.1
2025-09-16T14:41:38,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456863,-70.630585,1035.0,1.0,27.3,29.0,27.0,49.0,41.0,19.0,-33.456863,-70.630585,3.0,0.0
2025-09-16T14:41:41,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456841,-70.630653,1036.0,1.0,27.2,29.1,27.0,49.0,41.0,19.0,-33.456841,-70.630653,3.0,0.0
2025-09-16T14:41:44,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456806,-70.63063,1037.0,1.0,27.2,28.9,27.0,48.0,40.0,19.0,-33.456806,-70.63063,3.0,4.2
2025-09-16T14:41:47,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456776,-70.630646,1038.0,1.0,27.2,28.9,28.0,50.0,41.0,19.0,-33.456776,-70.630646,4.0,2.3
2025-09-16T14:41:50,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456783,-70.630661,1039.0,1.0,27.2,28.8,28.0,50.0,42.0,19.0,-33.456783,-70.630661,4.0,0.0
2025-09-16T14:41:53,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456802,-70.63073,1040.0,1.0,27.2,28.8,27.0,49.0,41.0,18.0,-33.456802,-70.63073,3.0,0.0
2025-09-16T14:41:56,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456802,-70.630806,1041.0,1.0,27.2,28.7,28.0,50.0,42.0,18.0,-33.456802,-70.630806,2.0,0.0
2025-09-16T14:41:59,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456818,-70.630829,1042.0,1.0,27.2,29.1,28.0,50.0,42.0,18.0,-33.456818,-70.630829,2.0,0.0
2025-09-16T14:42:02,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456837,-70.630821,1043.0,1.0,27.2,28.8,27.0,50.0,41.0,18.0,-33.456837,-70.630821,0.0,0.0
2025-09-16T14:42:05,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456924,-70.630684,1044.0,1.0,27.2,28.8,28.0,51.0,43.0,18.0,-33.456924,-70.630684,3.0,0.0
2025-09-16T14:42:08,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456902,-70.630608,1045.0,1.0,27.2,28.9,27.0,50.0,41.0,18.0,-33.456902,-70.630608,3.0,0.0
2025-09-16T14:42:11,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456921,-70.630615,1046.0,1.0,27.2,28.9,27.0,49.0,41.0,18.0,-33.456921,-70.630615,3.0,0.0
2025-09-16T14:42:14,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456879,-70.630562,1047.0,1.0,27.2,28.9,27.0,50.0,42.0,18.0,-33.456879,-70.630562,3.0,0.0
2025-09-16T14:42:17,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456875,-70.630562,1048.0,1.0,27.2,29.0,27.0,50.0,41.0,18.0,-33.456875,-70.630562,3.0,0.0
2025-09-16T14:42:20,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456879,-70.630592,1049.0,1.0,27.2,28.9,26.0,49.0,41.0,18.0,-33.456879,-70.630592,3.0,0.0
2025-09-16T14:42:23,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456863,-70.630577,1050.0,1.0,27.2,28.9,27.0,50.0,42.0,18.0,-33.456863,-70.630577,3.0,0.0
2025-09-16T14:42:26,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456833,-70.630531,1051.0,1.0,27.2,28.9,26.0,49.0,41.0,18.0,-33.456833,-70.630531,3.0,0.0
2025-09-16T14:42:29,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456829,-70.630524,1052.0,1.0,27.2,28.9,26.0,49.0,41.0,18.0,-33.456829,-70.630524,3.0,0.0
2025-09-16T14:42:32,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456821,-70.630478,1053.0,1.0,27.2,29.0,26.0,50.0,42.0,18.0,-33.456821,-70.630478,3.0,0.0
2025-09-16T14:42:35,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456841,-70.630417,1054.0,1.0,27.2,29.0,26.0,50.0,41.0,18.0,-33.456841,-70.630417,3.0,0.0
2025-09-16T14:42:38,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456856,-70.630379,1055.0,1.0,27.2,28.9,25.0,49.0,40.0,18.0,-33.456856,-70.630379,3.0,0.0
2025-09-16T14:42:41,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456856,-70.630379,1056.0,1.0,27.2,28.9,26.0,50.0,41.0,18.0,-33.456856,-70.630379,0.0,0.0
2025-09-16T14:42:44,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456856,-70.630379,1057.0,1.0,27.2,28.9,26.0,50.0,41.0,18.0,-33.456856,-70.630379,0.0,0.0
2025-09-16T14:42:48,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.456856,-70.630379,1058.0,1.0,27.2,28.8,26.0,50.0,41.0,18.0,-33.456856,-70.630379,0.0,0.0
